image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,トランポリンで跳ね返る少年。 | トランポリンにジャンプする少年。 | 少年がトランポリンに飛び乗る。 | 白い長袖のTシャツを着た小さな男の子がトランポリンにジャンプします。 | 少年は家の外のトランポリンに飛び乗ります。,噴水で遊んでいる2人の子供。
207731022_988f6afb35.jpg,霧の日に水の上でボートを出します | 別のカヌーから見た湖の遠くにあるカヌー。 | 水の上の別のボートからのボートの景色。 | 霧の湖の別のボートでボートの船首を見渡します。 | 霧の川の土手で別のカヌーに向かうカヌー。,太陽はカヌーのボートのボートのボート。
316833109_6500b526dc.jpg,茶色の犬は、草の中に複数の色のおもちゃを運びます。 | 茶色の犬が口におもちゃを持って庭を横切って走っています。 | おもちゃの犬が草の中を走ります。 | ゴールデンレトリバーが犬のおもちゃを運んで草を通り抜けます。 | 犬は彼のおもちゃを口に入れて走っています。,茶色の犬がハードルを飛び越えます。
2935703360_4f794f7f09.jpg,黒と白の犬が黄色の極の間を走っています。 | 黄色のコーンを駆け抜ける黒犬。 | 犬は、障害物コースの一連の投稿に出入りしています。 | 黄色の極の間を走る小さな犬。 | 黄色のポストがあるフィールドの犬。,泥だらけの道を歩いている犬。
3523972229_d44e9ff6d7.jpg,路上でスケートボードの上にジャンプしている人。 | スケートボーダーが空中を飛びます。 | 若い男は、都市環境でスケートボードのトリックをしている間、空中に捕まっています。 | スケートボーダーが空中にジャンプし、彼のスケートボードは彼の足の間にあります。 | スケートボードは、ジャンプを試みるときにスケートボーダーから脱落しています。,スケートボーダーがスケートボードを挽いています。
2114355355_9d7e2d8178.jpg,茶色の犬がカヌーの前に座っています。 | 茶色の犬はボートの毛布の上に横たわっています。 | 犬は霧の中に向かうボートの前に横たわっています。 | 小さなボートの端にある毛布の上に横たわっている犬。 | 赤みがかった茶色の犬が、オレンジ色の花の毛布の上に白いボートの前に横たわっています。,カヌーのボート。
1420060118_aed262d606.jpg,忍者に服を着た子供が大きな木の下で空中を飛び越えています。 | 忍者の衣装の子供がジャンプキックをします。 | 武道の制服を着ている男が空中を飛び越えています。 | 黒と赤の衣装と黒いフードを持っている人が空中にあります。 | 若い忍者が空中に飛び込みます。,赤いズボンの少年がジャンプしています。
2527713011_b0ec25aa54.jpg,黒と白のラリー車が順番になります。 | グローバルなグループレースカー。 | 黒と白のレースカーは、ファンが近くを見ている間、トラックの周りを速く進んでいます。 | 黒と白のレースカーはターンを丸めています。 | レースカーは丘をスピードアップしています。,レースカーは、トラックに沿ってトラックの周りに乗っています。
2282522980_45cfa8e0cf.jpg,緑の襟とボールを備えた犬は、赤い襟で犬の後ろを走っています | 2匹の犬は雪の寒さの中で遊ぶのを楽しんでいます。 | 2匹の犬が雪の中で遊んでいます。 | 2匹の犬が一緒に雪の中で遊んでいます。 | 2匹の犬が雪の中を走ります。,2匹の犬は雪の中で遊んでいます。
1138784872_69ade3f2ab.jpg,緑の女の子が街の通りを歩いています。 | 緑の服を着た小さな子供は、店の開口部とピンクのズボンの女性を通り過ぎます。 | 小さな子供が歩道を歩きます。 | 若い男の子がいくつかの店の前を歩いています | 緑のワンピーススーツの子供は、店の窓を通り過ぎています。,建物の前に立っている男。
2687672606_275169c35d.jpg,インドの服を着た女の子と彼女の手にヘナが書類を通り抜けます。 | 宝石を着ている女性が一枚の紙を持って見下ろします。 | 女性はカラフルなシャツとたくさんの宝石を着ています。 | 多色のシャツを着た女性は、手に白い物体にネックレスを持っています。 | ヘナの入れ墨をした女性は、左手に一枚の紙を持っています。,メガネを持っている女性は、白いTシャツを着た少年。
3268908792_c24529fe88.jpg,バイカーは群衆の前で演奏します。 | 大勢の群衆の前で空中を飛び越える唯一のモーターサイクリスト。 | オートバイのライダーは、群衆の前で空中にあります。 | 群衆が見守ると、人は空中で自転車に乗っています。 | モトクロスライダーは彼のダートバイクをジャンプしています。,サイクリストは、群衆が見ている間、空中にジャンプしています。
578274277_652cae32ba.jpg,少年は彼の誓いの装備を持っています。 | Floatlysを持つ少年は、プールにジャンプする準備ができています。 | プールに飛び込もうとしている赤い浮遊をしている少年 | 小さな男の子は、赤い腕の浮くでプールを歩き回っています。 | 小さな子供は赤い腕の浮くを着ています。,2人の子供がスライドを滑り落ちます。
278496691_c1fd93e2d8.jpg,群衆の人々が歩きます。 | ランナーのグループは、負傷したランナーをレースから運び出します。 | 他の男性のグループに運ばれている男性、障壁の後ろを見ている人々。 | 観客がフェンスの後ろから見ているように負傷した男を運ぶグループ。 | 負傷したアスリートは数人に運ばれています。,路上に立っている2人。
1130401779_8c30182e3e.jpg,2匹の茶色の犬が川で走るときに大きなスプラッシュを作成しています。 | 水の中の2匹の茶色の犬。 | 水を駆け抜ける2頭の茶色の犬。 | 2匹の茶色の犬が水の中を走ります。 | 2匹の犬が水の中を飛び散ります。,2匹の犬が芝生の畑で遊んでいます。
2139519215_8ca16dd192.jpg,女の子がプールの隣を歩いています。 | 青とピンクの水着を着た若い女の子がプールの周りを走ります。 | プールの隣で走っている女の子。 | 水着を着た少女は、青いプールを通り過ぎます。 | アクアツーピースの水着の少女は、アクアプールの前にあります。,プールに立っている少年。
3666324102_18ecdf8253.jpg,少女と女性がスイングから飛び降ります。 | 2人の女性がスイングから飛び降ります。 | 2人の女の子がスイングから飛び出します。 | スイングに乗っている2人の女の子。 | 2人の女の子が赤い模様の表面を揺らします。,2人の男性が白いロープを歩いています。
3396157719_6807d52a81.jpg,背景に森があるトランポリンの茶色と白の犬。 | トランポリンに乗っている赤い襟を持つ茶色と白の犬 | 犬がトランポリンに乗っています。 | トランポリンに赤い襟が付いた犬 | 茶色と白の犬は、舌がぶら下がってトランポリンの上に立っています。,2つのグレイハウンドがトラックで走っています。
2066048248_f53f5ef5e2.jpg,雪の山の前にいる馬と人々のグループ。 | ライダーと馬は休憩を取り、山道で休んでいます。 | 3人の男性が、山の赤いテントの前にあるパック馬の周りに立っています。 | 3人のライダーが山の馬の周りに立っています。 | 雪に覆われた山の2人の男と馬。,山の人々のグループ。
2282895743_f803f1cf01.jpg,男性と女性がステンドグラスの窓を通り過ぎています | 青いスウェットスーツを着た男性と茶色のジャケットと茶色のブーツを着た女性が一緒に歩きます。 | Uggs、黒いタイツ、灰色のセーターの女性が、青い汗のスーツを着た多くの人の隣に歩いています。 | 腕が閉じ込められた男性と女性が立ち去ります。 | 2人の短い太った人が通りを歩いています。,2人の男性が一緒に座っています。
3600221224_945df01247.jpg,茶色の犬が、背景に山がある未舗装のトレイルでカメラに向かって走ります。 | 茶色の犬がカメラに向かって走っており、背景に山があるブラシを通って岩だらけのトレイルを下っています。 | 山の道を走っている犬。 | 茶色の犬は、彼の後ろに美しい山々で未舗装の道に沿って歩いています。 | 黄色の犬は道を走っています。,道路を歩いている2匹の犬。
3580741947_cc64a83648.jpg,ビジネス女性は外を歩きます。 | 賢く服を着たアジアの女性は、通りの戸口を通り過ぎています。 | ビジネスウェアの3人の女性が中庭を歩いています。 | ドレススーツを着た3人の女性が建物のそばを歩きます。 | ドレスを着ている2人の女性が建物のそばを歩いています。,ショッピングカートの2人の男性が、別の窓にdressしています。
2129430111_338a94f8fb.jpg,バックパッカーが腕を組んで山の前を歩いています。 | 山の小道を歩いている赤い帽子のハイカー。 | バックパックのあるハイカーは、雪に覆われた山を背景に歩いています。 | ハイキングに行く巨大なバックパックを持つ赤い帽子をかぶった人。 | 彼女が山岳地帯でハイキングするとき、女性は自分自身を抱きしめます。,山のハイカー。
2195419145_36722e8d54.jpg,ビジネスマンと警備員が笑顔でガラスの建物の外で話している。 | 男と警備員が一緒に笑う。 | 男と警察官が写真家に微笑んでいます。 | 男と警察官がお互いに話します。 | スーツを着た男と警官がカメラのために微笑む。,2人の男性が一緒に座っています。
426805536_d1d5e68c17.jpg,公園の壁に座っている間、あごひげを生やした男が読みます。 | 男はベンチで彼の論文を読みます。 | 赤いシャツを着た男がセメントベンチに座って紙を読みます。 | 老人が新聞を読んで外に座っています。 | 白いひげを持つ老人が読んでいます。,男がスケートボードで自転車に乗っています。
1028205764_7e8df9a2ea.jpg,男と赤ちゃんは水の上で黄色いカヤックの中にいます。 | 青いライフジャケットを着た男と小さな男の子が黄色いカヌーをrowぎましょう。 | 穏やかな水を通して男と子供のカヤック。 | 黄色いカヤックに乗っている男と少年。 | 黄色いカヤックの男と子供,カヌーのボートはカヌーでカヤックに乗っています。
3282121432_648dac8a29.jpg,男性のフリースタイルのロッククライマーは、穴の開いた石の顔の中間に止まります。 | ハーネスに取り付けられた男は岩の壁に登っています。 | ロープを垂れ下がって岩に登り、ウエストベルトに安全なクリップを登っている男。 | 崖の側面を拡大するズボンの男。 | 男が岩の壁に登っています。,バックパックを運んでいる男。
440737340_5af34ca9cf.jpg,赤いマスクを備えた黒人男性が箱を運んでいます。 | ドミノマスクの男は、丘の上にアンプを運びます。 | 黒いスピーカーを運ぶマスクを持った男 | 大きな箱を持っている明るい服を着た仮面の男。 | ブラックマンはブラックボックスを持ち上げています。,2人の男性が屋外に立っています。
3625519177_4c2bb9e7f0.jpg,スカイサーフィン中に男が空中にジャンプします。 | 男がウォータースキーのスタントを実行します。 | 湖の空中に高いトリックをジャンプするパラセーラー。 | ウェイクボードの人は水の上にあり、背景にクレーンがあります | 緑の水の上の空気中のウォータースキーな高さ。,空中にあるスノーボーダー。
2445283938_ff477c7952.jpg,女の子のグループは背中合わせに座っています。 | 輪になって座っている女の子のグループ | 裸の足の少女が輪に座っています。 | オブザーバーエリアに囲まれた木製の床の円に座っている小さな女の子。 | 若い女の子は木の床の輪に座っていました。,2人の10代の少年は、他の2人形の周りに立っています。
241345844_69e1c22464.jpg,誰もが見ている間、フットボール選手と話すコーチ。 | OUのフットボール選手は、ゲームについてコーチに話します。 | サッカー選手がコーチと話している。 | コーチングのオフィシャルとサッカー選手は、群衆と他のチームメンバーの前で話しています。 | コーチは、タイムアウト中にクォーターバックでそれを話し合います。,バスケットボール選手。
326456451_effadbbe49.jpg,走ったり跳躍したりする真ん中の黒い犬。 | 黒犬が地面に沿ってすぐに走っています。 | ロットワイラーランニング。 | 茶色と黒の犬は雪の上に疾走します。 | 空中を囲む黒と黄褐色の犬がいます。,2匹の犬。
2391269207_d1d2615b1d.jpg,犬は黄色いおもちゃで外に出ます。 | 黄色いおもちゃを取り入れる白い犬。 | 白い犬が口の中に黄色い物体を運ぶ草が茂った道を走っています。 | 黄色いおもちゃを運んでいる間、青い襟のある白い犬が走ります。 | 口に黄色いおもちゃを持った白い犬は、カメラに向かって自然のトレイルを通り抜けます。,2匹の犬が草の中を走ります。
3215695965_69fbeba3d5.jpg,ショッピングカートの中の男の子。 | 少年はショッピングカートの中に座っています。 | 子供は、ケージを作成するために他の人と積み重ねられているショッピングカートの中で遊びます。 | ショッピングカートを叩いた少年。 | ショッピングカートに閉じ込められた少年。,ショッピングカートに座っている子供。
3560125106_691c292893.jpg,犬は燃えるような障害物を飛び越えています。 | 犬が燃えるようなフープを飛び越えています。 | 2人が見ている間、明るい茶色の犬が火の輪を飛び越えます。 | ショー犬が燃えるような障害を飛び越えます。 | 黄褐色の犬がファイヤーフープを飛び越えています,2つのグレイハウンドは、トラックのトラックに沿ってトラックを ⁇ しています。
390992102_67fa31b22f.jpg,ハイカーは風の強い日に山に登ります。 | 表面に雪が降っている山を歩いている男 | 人が草と雪に覆われた平野を横切ってハイキング | 雪に覆われた山を歩いている人。 | 男は雪に覆われた地形をハイキングしている間、大きなバックパックを運びます。,太陽が背景にあります。
2382411771_a16145f345.jpg,黒犬と黄褐色の犬の格闘。 | 黄褐色の犬が上にあり、草の中に首輪をかぶっているドーバーマンにうなります。 | 白い犬は、緑の草の上に黒と茶色の犬と格闘します。 | 黒と黄褐色の犬は白と黄褐色の犬と戦っています。 | 2匹の犬が楽しんでいるか、芝生の芝生で戦うかのいずれかで格闘します。,2匹の犬が戦います。
3230101918_7d81cb0fc8.jpg,赤いユニフォームを着たホッケーのゴールキーパーは、水のボトルから飲み物を飲みます。 | ゲータレードの飲み物を飲むホッケーのゴールキーパー。 | スポーツボトルから飲み物を飲む赤いジャージのホッケー選手 | アイスホッケー選手は緑色のボトルから水を取ります。 | 緑の水のボトルからの赤いユニフォームのホッケー選手。,サッカーの試合。
2111360187_d2505437b7.jpg,Shap Bubbles Smileで覆われた3人の子供。 | 入浴スーツを着た3人の子供がフォームで遊んでいます | プールのそばに立っている3人の子供が泡の泡で覆われています。 | 3人の小さな男の子が泡で自分自身を覆います。 | 3人の幼い子供が泡で覆われています。,2人の男性が一緒に戦っています。
2469351714_d72becd21e.jpg,子供がビーチの近くの砂丘から空中に飛び込んでいます。 | 砂から飛び降りる女の子。 | 海の砂丘に飛び乗っている女の子。 | ビーチの砂に飛び乗っている若い女の子 | 少女は彼女の下に砂を持って空中に飛び込みます。,太陽がビーチで走ります。
503090187_8758ab5680.jpg,男が写真を撮る準備ができています。 | 男が彼のカメラを見ています | カメラの写真を見ている男。 | 画面を見て、デジタルカメラを持っている男。 | 写真家はショットの準備をします。,バックパックを持っている女性が座っています。
541063517_35044c554a.jpg,山の頂上からの眺めを楽しんでいる男 | バックパックを着た山の横に座っている青いシャツを着た男。 | 山を見下ろす岩だらけの崖の上の灰色の男。 | 男が崖の上に座って、別の山を見渡します。 | 灰色のシャツとバックグラウドに雪の山が付いたバックパックを着ている一人の男,山のハイカー。
1207159468_425b902bfb.jpg,男の子と人がドーム構造の上に吊り下げられました。 | 青いシャツを着た少年は、建物の上のロープからぶら下がっている人と一緒にイグルー型の建物の前でポーズをとっています。 | 男の子が写真のためにポーズをとり、背景に男がロープでぶら下がっています。 | 少年は外の建物の近くに立っています。 | 背景に奇妙な白い建物のある青いシャツを着た若い男,バックパックを持っている人が座っています。
3284460070_6805990149.jpg,赤テープが並ぶパスを登るバイカー。 | BMXライダーがコースに沿って空気を取ります。 | モトクロスライダーが森にジャンプします。 | トレイルに乗ってカラフルな服を着たバイカー。 | マウンテンバイクは、赤テープでマークされた木材を通るトレイルに乗っています。,自転車でジャンプしています。
997722733_0cb5439472.jpg,ピンクのシャツを着た男が岩の顔を登る | 男は空中でロッククライミングしています。 | アシストハンドルで覆われた岩の顔に登る赤いシャツを着た人。 | 赤いシャツのロッククライマー。 | ロッククライミングの壁にあるロッククライマーの練習。,ロープに登っている男。
3357708906_fb3a54dd78.jpg,茶色の犬のグループは、3人と一緒に道路に立っています。 | 犬と彼らのマスターは、未舗装のトレイルに集まります。 | さまざまなサイズの数匹の茶色の犬が集まります。 | 近くに飼い主がいる5匹の茶色の犬が鎖で覆われています。 | 3人の女性が茶色の犬のグループの中に立っています。,2つの茶色、2つの茶色、もう1つの茶色、もう1つは2匹の犬。
3718305988_fe2c91fd44.jpg,ジョガーは、ストレギットトレーニングのためにレンガの階段を駆け上がります。 | 男が階段のセットを滑っています。 | スケートボーダーがレンガの階段にジャンプします。 | 空の屋外スポーツアリーナの周りの若い男のスケートボード。 | 男は大きなレンガの階段でスケートボードをしています。,階段に座っている2人。
3398746625_5199beea71.jpg,男は砂の中で逆立ちをします。 | ビーチで浅い水で逆立ちをしている男。 | 男がビーチで逆立ちを演奏しています。 | トップレスの男性がビーチで逆立ちをします。 | 男性は、ビーチの水の端にある濡れた砂の上で逆立ちをしています。,男がビーチで走ります。
182493240_40410254b0.jpg,2人の男性が雪の山の上に腕を上げます。 | バックグラウンドで雪に覆われた山で飛び上がる2人。 | 二人は雪にひざまずき、後ろに山を抱えて腕を上げます。 | 2人が山の雪の丘の上で腕を上げます。 | 2人のスノーボーダーが手を投げます。,山のスキーヤー。
358875403_f357f03713.jpg,アヒルはその翼を水の近くに羽ばたきます。 | アヒルは、水の中で翼を羽ばたきます。 | 巨大なガチョウは、水から出てくると翼を振っています。 | ガチョウは翼を羽ばたきます。 | 大きなガチョウは彼の翼を水の近くに羽ばたきしています。,鳥が水に着地します。
2098646162_e3b3bbf14c.jpg,2匹の大きな犬がそれを見つめながら、黒と灰色の猫が矛盾して立っています。 | 2匹の黒人と白の犬が灰色と白の子猫を見ています。 | 2匹の黒人と白の犬は、いくつかの装備に腰掛けた子猫を見ます。 | ホースが付いたタンクの上に座っている白黒の子猫を見ている2匹の黒人と白の犬。 | 2匹の犬が灰色と白の猫を見つめています。,2匹の犬は、もう1つのトラックにいます。
2330843604_b8d75d6ac7.jpg,歩道にある金髪の子供の縄跳び。 | 駐車ガレージの近くの歩道にロープを跳ぶ女の子。 | 左側に駐車ガレージが付いた歩道にロープを跳びます。 | 女の子が歩道にロープを跳びます。 | 小さな女の子の縄跳び。,2人の子供がスイングで遊んでいます。
2557129157_074a5a3128.jpg,男の子がスイングでスイングします。 | 揺れ動くシャツを着た小さな男の子が揺れを揺さぶっています。 | 若いブロンドの男の子が椅子のスイングでほぼ逆さまにスイングします。 | 子供のスイングで前に傾いた少年。 | スイングセットに縞模様のシャツを着た金髪の男の子。,スイングに乗っている子供。
2886411666_72d8b12ce4.jpg,黒、茶色、白い犬が芝生の庭の緑のフェンスの横で走っています。 | 犬は草の中を駆け抜けています。 | 犬は緑豊かな緑の芝生を通り抜けます。 | 三色の犬が緑の草の上で走っています。 | 地域のフェンスで覆われた草を走る犬。,2匹の犬が草の中を走ります。
55470226_52ff517151.jpg,クライマーは、雪に覆われた山を登っている間、飲み物を飲むのを止めます。 | 雪山にカップを持っている男。 | 黄色いスーツを着た男は、雪の中に立っている間にカップを持ち上げています。 | 登山家が飲み物のために停止します。 | 黄色いジャケットの登山家は、サーモスカップから飲んでいます。,冬の3人。
278608022_4175813019.jpg,緑の畑の少女はサッカーをします。 | 女の子は草の中でサッカーボールを蹴ろうとしています。 | 少年が見ている間、女の子はサッカーボールを蹴る準備をします。 | 男性が若い女性がサッカーをしているのを見ています。 | フィールドでサッカーをしている2人の子供。,2人の男性がサッカーをします。
3363750526_efcedc47a9.jpg,黒と白の犬がビーチで走っています。 | 犬がビーチで走ります。 | 濡れた砂の上の黒と白の犬。 | 黒と白の犬は湿った砂の中で走っています。 | この大きな黒と白の犬は砂の上を走っています。,黒と白の犬がビーチで走ります。
3199645963_a681fe04f8.jpg,キャンプの椅子に座って笑っている男性と女性。 | 男性と女性が黄色い芝生の椅子に座って微笑む。 | 男性と女性が芝生の椅子に座って笑います。 | あごひげを生やした男性と、テントの前の芝生の椅子に座っている赤いシャツを着た女性。 | 女性が彼女の隣の芝生の椅子に座っているひげを生やした男性に微笑んでいます。,2人の子供が公園のベンチに座っています。
2817230861_d27341dec0.jpg,2人の女性のビーチバレーボール選手は、北京オリンピックのロゴがバックグラウンドで見えるように、ネットで対決します。 | 2人の女性バレーボール選手はボールを打ろうとします。 | ビーチバレーボールをしている2人の女性。 | 露出度の高い衣装を着た2人の女性が砂バレーボールをしています。 | 2人の女性が砂の上でバレーボールをしています。,2人の男性がビーチで走ります。
3432495898_a5859f06b6.jpg,背中に横たわっている茶色の犬。 | 茶色の犬は、セメント道路に逆さまに横たわっています。 | 犬は道路に背中に横たわっています。 | 大きな犬が、足の足を空中に置いて、ブラックトップの外側の背中に横たわっています。 | 日焼けした犬は、バックグラウンドに自転車とスクーターを備えたアスファルトで背中を転がしています。,道路を歩いている2匹の犬。
1975171469_84e425f61b.jpg,男の子がゲームをします。 | 子供はアーケードで遊んでいますモールスタイルの魚のゲーム。 | 少し赤い頭の少年が叩きますem！ | 小さな男の子は、アーケードゲームから飛び出すエイリアンを叩いています。 | 幼い子供がアーケードゲームをします。,2人の子供が公園のベンチに座っています。
2800004913_c8394ba332.jpg,ビーチのサーフで女の子が遊んでいます。 | 海の子供が波に乗っています。 | 小さな女の子がビーチで壊れた波に飛び込んでいます。 | ビーチで波で遊ぶ若い男 | この少年は水中で遊んでいる間、腕を広げています。,波のサーファー。
2450299735_62c095f40e.jpg,子供がスライドを下って水の中に滑り込みます。 | プールに滑り込む女の子 | 白いシャツを着た小さな女の子が、青いベビープールに飛び散って緑のスライドを滑り落ちます。 | 小さな女の子が水のプールに飛び散ります。 | プールで小さな女の子が滑り落ちます。,プールで遊んでいる女の子。
2999638340_75bc8b165d.jpg,茶色の犬が雪の中に横たわっています。 | 茶色の犬が雪の上に横たわっています。 | 茶色の犬は、写真のポーズをとりながら雪の中に横たわります。 | 雪の中で遊んでいる茶色の犬。 | 黄褐色の犬が雪の中に座っています,2匹の犬。
2995935078_beedfe463a.jpg,バットを振る野球選手 | Aを振るうクリケット選手は、顔のガードと白いスーツと黒いヘルメットを着ています。 | 男が白を着てクリケットをしています。 | フィールドのクリケット選手、スイングバット。 | 白いユニフォームとニーパッドの人は、木製のラケットでゲームをしています。,野球選手がボールを蹴っています。
241346352_c5a0ea43c6.jpg,相手のファンが見ている間、サッカー選手がボールを蹴っています。 | フットボール選手は、レッドシャツの群衆が見ているゲーム中にボールを蹴ります。 | サッカーのユニフォームを着た男性がサッカーの試合中にサッカーを蹴っています。 | バックグラウンドで対戦チームのファンとしてサッカーを詰め込んでいる男 | Soonersは別のフットボールチームをプレーし、17番はボールを追いかけます。,サッカーの試合。
529198549_5cd9fedf3f.jpg,4人の女性のグループが川に沿っていました。 | 黄色いオールのある小さな青と赤のボートを着た女の子のグループ | ライフジャケットの4人がいかだに浮かんでいます。 | オレンジ色の4人が、黄色のパドルを備えた青い膨張式ボートに乗っています。 | 子供たちは川をrafしています。,パドルに乗っている2人。
3439331800_e71e1d808f.jpg,ステージ上のダンサーのグループ。 | 4人の男性が一緒にステージでダンスをします。 | 4人の男性が屋外ステージで同期したダンスをします。 | ステージで演奏する4人の若い男。 | 4人の若い男性が舞台で踊ります。,2人の男性が一緒に座っています。
1303548017_47de590273.jpg,駅の近くの電車の線路で女の子がポーズをとる | 緑のシャツを着た女性が鉄道の線路に立っています。 | 鉄道の真ん中に立っている緑のタンクトップとショーツの若い女性。 | 緑のタンクトップを備えた少女は、右側にマルチカラー列車の車がある列車のトラックの真ん中に立っています。 | 緑のタンクトップと灰色のショートパンツを持つ少女は、空の鉄道線路の真ん中に立っています。,鉄道の線路を歩いている男。
256444892_efcb3bd824.jpg,通りを歩いているカップル。 | 男性と女性が歩道に沿って歩きます。 | 街の通りを歩いている男性と女性 | 男性と女性が忙しい通りの歩道に立っています。 | 人々は混雑した通りを歩いています。,街の通りを歩いている2人。
2908466042_bf07cb52c7.jpg,2匹のブロンドの犬がリビングルームで戦います。 | 家でお互いに遊んでいる2匹の茶色の犬。 | 2匹の犬が家の中にお互いに顔を噛みます。 | お互いに噛んでいる2匹の犬。 | 2匹の犬は屋内でお互いにラフに遊んでいます。,2匹の犬。
3320756943_9d004f9824.jpg,人々のグループは、スクリーンインと屋根のあるエリアの下に集まります。 | 人々のグループがベンチに座って、バスを待っています。 | 動物園で覆われた展示で動物を観察します。 | 人々はベンチに座っています。 | 天蓋下の人々はベンチに座っています。母親は携帯電話で子供の写真を撮っています。,人々はベンチに座っています。
3096918227_f9d26a7db2.jpg,スケートボーダーは、都市内にあるランプの上にホバリングしながら、グラブトリックを演奏しています。 | スケートボーダーがハイジャンプします。 | スケートボーダーがランプの上に舞い上がります。 | スケートボード上の空中の男 | 公園の空中のスケートボーダー。,空中でスケートボード。
197142902_f05ff198c2.jpg,メガネを着た男性と女性が泡を吹きます。 | 男性と女性が泡を吹きます。 | 黒いシャツを着た男性と茶色のシャツを着た女性は、ピンクの杖で泡を吹きます。 | アジアの男性とアジア人の女性は、ピンクのプラスチックフープから泡を吹き飛ばしています。 | 女性と男性は互いに泡立ちます。,帽子をかぶった2人の女性。
3381038951_225bb163af.jpg,人が間欠泉を指しています。 | 白いTシャツを着た女性が間欠泉を指しています。 | 間欠泉を指している女性。 | 少女は間欠泉を指しています | 間欠泉を指す女性。,バックパックを運んでいる女性。
418796494_bdb441de42.jpg,ダックスフントの子犬がベッドにジャンプします。 | 子犬が紫色のシートでベッドにジャンプします。 | 青いシートと枕のあるベッドの上の子犬。 | 小さな黒と茶色の子犬が見上げています | 犬はベッドにいます。,犬は青いシートで戦っています。
2225241766_f1e7132e3e.jpg,屋外に横たわっているジーンズの男。 | ジーンズの男は、別の時計の間に再起動します。 | 男は木製のランプに横たわり、別の人が釣り竿を持っています。 | 青いシャツとジーンズの男は、バックグラウンドで釣りをしている男と一緒にいくつかのボードに横たわっています。 | いくつかの岩の上で外のプラットフォームに横たわっている男。,ボートはボートのボートに座っています。
349889354_4b2889a9bd.jpg,サーフボードのように見える人は、波を海岸に乗ります。 | 遠くのサーファーは、海岸に近い波のふもとにあります。 | サーファーは、近くの汚れたビーチに沿って入ってくる波に巻き込まれます。 | サーファーは、ビーチでクラッシュすると波に乗っています。 | サーファーは、岩だらけのビーチを越えて高い波を引き受けます。,波のサーファー
3524914023_4e96edb09f.jpg,野球選手が彼のバットを持ってゲームの準備をします。 | 少年が野球をする準備をしています。 | 男の子は野球をします。 | 青と白の野球の制服を着た人が、コウモリを持っている間、片足で立っています。 | コウモリを持っている野球選手。,野球選手がボールを蹴っています。
326585030_e1dcca2562.jpg,男がアパートが並ぶ水路に沿ってボートを運転します。 | 青いボートを運転している男は、いくつかのカラフルな家を通り過ぎます。 | 男は、赤い屋根のあるカラフルな家で裏打ちされた運河を駆け抜けます。 | 男が鮮やかな色の家を通り過ぎて青いボートを操縦します。 | 運河のボートに乗っている人。,ボートはボートのボートのボートのボートのボート。
293327462_20dee0de56.jpg,茶色の犬は一緒に青いおもちゃで遊んでいます。 | 2匹の明るい色の犬は、口の中にある青い物体を引っ張っています。 | 2匹のベージュ犬が犬の近くの草で遊んでいます。 | 2匹の犬が、建物の前に青い物体を持ってTug of Warを演奏しています。 | 2匹の明るい茶色の犬は、青い小屋の前にある青いおもちゃを引っ張っています。,2匹の犬が草の中を走ります。
3191027142_33e86636ca.jpg,多くの人々に囲まれたサインを持っている男。 | バックグラウンドに群衆がいるサインを持っている男。 | 男が抗議集会でプロ・ユダヤの抗議標識を持っている | 群衆の中の男は、「イスラエルを非難する人は偽善者だ」と言う兆候を持っています。 | プロイスラエルの抗議記号を持っている黒いコートを持つ男。,街の通りを歩いている人々のグループ。
3450874870_c4dcf58fb3.jpg,男は山にスキーリフトに乗っています。 | 男と女性はスキーの山を登るスキーに乗っています。 | 2人の男性がチェアリフトに座っています。 | スキーライフで2人が山を登ります。 | チェアリフトでスキーをかぶっている2人,スキーのスキーヤー。
3526150930_580908dab6.jpg,女性と若い女の子が写真のためにポーズをとって笑っています。 | いくつかの花の前で、カメラのために微笑んでいる女性と若い女の子。 | 女性と女の子が庭で一緒にポーズをとります。 | 女性が花の茂みの前で膝の上で小さな女の子とポーズをとります。 | 茶色の髪の女性は、赤い花の隣にある短い茶色の髪の小さな女の子と一緒に座っています。,花の前で2人の女の子。
3412450683_7da035f2de.jpg,鳥が水に着地します。 | 青くて足の長い毛の鳥が水に着陸する準備をします。 | 大きな鳥はその翼が水の上に広がっています | 足を外に出して水に向かって飛び込むペリカン。 | 飛行中の水生鳥が水に着陸しようとしています。,鳥が水に着地します。
2831215155_07ba8f1805.jpg,SUVは、背景に山がある草が茂った畑に駐車されており、女性は遠くまで望遠鏡を通り抜けています。 | 彼女の目に装備を持っている人は、青い車の近くの大きな牧草地に立っています。 | 畑の人は、青い車が近づいたり待ったりしている間、望遠鏡を通して見ます。 | 女性は、山の近くに駐車されている車の前に立っている間、双眼鏡を通して見ています。 | 女性が車の近くの畑に立って、双眼鏡を通して見ます。,畑に立っている2人。
746787916_ceb103069f.jpg,男が拍手に沿って走りながら、黄色のチューブから少し白い犬が駆け出します。 | 小さな犬が障害物コースを通り抜けます。 | 小さな白い犬が走ります。 | 障害物コースを駆け抜ける小さな犬。 | 小さなショードッグは、オレンジ色の柔軟なチューブを駆け抜けました。,2匹の犬が緑の草で戦います。
