image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Un ragazzo che rimbalza su un trampolino. | Un ragazzo che salta su un trampolino. | Un ragazzo salta su un trampolino. | Un bambino in una maglietta bianca a maniche lunghe salta su un trampolino. | Il ragazzo salta sul trampolino fuori casa.,Un ragazzo salta su un trampolino.
2705947033_5999147842.jpg,Quattro ragazzi tengono pistole giocattoli mentre sono sotto un padiglione. | Tre ragazzi su una piattaforma nella foresta. | Tre ragazzi giocano con pistole giocattoli. | Tre bambini stanno sparando pistole nei boschi. | Tre bambini giocano in una struttura in legno esterno.,Una ragazza si siede su una panchina di legno.
542269487_5d77b363eb.jpg,Un uomo e una donna in blu sul marciapiede mentre un uomo si estende su una panchina del parco. | Una coppia di anziani che si faceva jogging per l'acqua | Due signore che joggano su un sentiero vicino al lungomare. | Due persone che indossano il blu stanno facendo jogging su un marciapiede di fronte a un lago con montagne nel retroscena. | Due donne che si muovono lungo un marciapiede di fronte a una persona appoggiata su una panchina di fronte a un lago. con un'altra persona,Due ragazzi che giocano a calcio su un campo.
3530687486_6e6be53602.jpg,Una donna che soffia su un dente di leone. | Una donna che soffia su un lapide in un campo. | Una donna in un campo erboso soffia su un dente di leone. | Una donna sta soffiando i semi da un dente di leone. | La donna sta soffiando i baccelli da un fiore in un campo verde.,Una ragazza con una camicia rosa sta guardando attraverso l'erba.
2944952557_8484f0da8f.jpg,Una ragazza in uniforme blu e bianca etichetta qualcuno in un'uniforme nera e rossa. | Una ragazza sta catturando una palla da baseball prima che un avversario tocchi la base. | Una donna in blu ha una palla gialla nel suo guanto. | Girl in Blue cerca di ottenere un numero di corridore di base 11 durante la partita di softball. | Due persone che giocano a palla su un campo.,Un ragazzo che indossa una camicia rossa e bianca gioca a baseball.
2743709828_a795a75bfc.jpg,Cani che corrono attorno a una curva in pista. | I cani levrieri stanno correndo verso la fotocamera su una pista. | Diversi cavalli stanno correndo su una pista fangosa. | Due levrieri musorici si contendono il comando. | Due cani da corsa attorno a una svolta in una pista per cani.,Due levrieri musorici stanno correndo su una pista sporca.
317488612_70ac35493b.jpg,Un cane sta giocando nella neve profonda. | Un cane che corre attraverso un profondo pacchetto di neve. | Un cane corre attraverso la neve profonda. | Un cane bianco sta attraversando la neve. | Cane bianco che corre attraverso la neve,Un cane corre attraverso la neve.
3214885227_2be09e7cfb.jpg,Un uomo in barca lungo un fiume vicino alla riva. | Un uomo che pagava un kayak lungo la riva di un fiume. | Una persona sta cavalcando una canoa su un lago accanto agli alberi verdi. | Una persona sta guardando attraverso un fiume vicino a un terrapieno eroso. | Una sola persona che rema una piccola barca su un lago.,Un cane cammina lungo un fiume.
452416075_60b2bb5832.jpg,Un bambino vestito con salti blu fuori. | Un bambino sta rimbalzando su un trampolino che si trova vicino alla casa. | Un bambino piccolo salta su un trampolino. | Un ragazzo che salta su un trampolino fuori da una casa. | Il ragazzino con i capelli rossi salta sul trampolino.,Un ragazzo con una camicia blu sta saltando su un trampolino.
2824401212_8da8ab99d6.jpg,Una folla di persone che socializzano di notte. | Una ragazza con una giacca arancione parla al telefono mentre un'altra ragazza fuma. | Una donna in una giacca arancione sta parlando sul suo cellulare. | Una donna che indossa l'arancia si trova tra la folla e parla al telefono. | La donna in arancione parla su un cellulare che si trova davanti alla donna che sta fumando una sigaretta.,Un uomo e una donna posano per una foto.
3259228898_cefd04580b.jpg,"Un uomo si inginocchia nel passo in alto mentre molte persone sono dietro di lui sedute sulle sedie. | Un uomo si trova sul palco dando assistenza tecnica per una performance. | Un uomo seduto di fronte a un palco | Un uomo con un ""Backyard Babies"" ha una scatola nera davanti a lui e una folla sulle sedie dietro di lui. | Crowd Behind Man Working Projector",Una folla di persone è in piedi davanti a una folla di persone.
3399944164_ec24123945.jpg,Una ragazza in giallo si sta sdraiando e l'uomo sta guardando la telecamera. | Un uomo e una donna sono rilassati sul divano. | Un uomo con una camicia viola di fronte a una donna con una camicia gialla. | Una donna si sdraia con una macchina fotografica e un uomo si appoggia a scattare la foto. | Due giovani che si fotografano di se stessi mentre si sdraiavano a vicenda,Un uomo con una camicia gialla e occhiali da sole si trova accanto a un uomo con una camicia gialla.
263850317_5bb3a18a08.jpg,Una ragazza asiatica che trasporta una borsa rosa si sta allontanando lungo una trafficata strada della città. | Una donna che indossa stivali neri e una gonna cammina lungo il marciapiede. | Una donna con una borsa rosa cammina lungo un marciapiede affollato. | Una giovane donna con gonna nera e stivali cammina per negozi. | Ragazza che indossa un mini abito e una giacca bianca a maniche lunghe con una borsa rosa che cammina attraverso una zona affollata.,Una donna cammina per strada.
2467856402_0490413d38.jpg,Un fratello maggiore aiuta una sorellina a soffiare bolle. | Un ragazzo che aiuta una ragazza più giovane a soffiare bolle. | Una ragazza con una camicia nera che soffia bolle. | Una bambina sta soffiando bolle attraverso un cerchio giallo. | Una bambina con i capelli biondi e una camicia blu sta soffiando bolle fuori con qualcuno.,Una ragazza con una camicia gialla sta mangiando mais sulla pannocchia.
3441511444_b031585b45.jpg,"Un uomo in uniforme presenta le scartoffie a un altro per la sua firma. | Un uomo che indossa un cappotto marrone chiaro firma le carte per un altro uomo che indossa un cappotto blu. | Due uomini tengono documenti, mentre uno di loro scrive qualcosa. | Due uomini che ricevono un documento firmato | Due uomini con la testa che firmano un foglio.",Un uomo e una donna si siedono su una panchina del parco.
405534893_2d0f3b0147.jpg,"Un uomo si arrampica su una montagna. | Un uomo si arrampica sul lato di una montagna. | Un uomo senza camicia arrampica su un muro di natura. | Un uomo sta arrampicando una parete di roccia, mentre un altro uomo, sotto, tiene una corda. | Due uomini che si arrampicano su una montagna",Un uomo si arrampica su una parete di roccia.
2414384480_096867d695.jpg,Un gruppo di persone è in piedi su una piattaforma e in attesa del treno della metropolitana. | Pendolari su una piattaforma della metropolitana mentre il treno si inserisce | Crowd in attesa del treno. | Molte persone aspettano il treno. | Diverse persone aspettano un treno.,Un gruppo di persone è in piedi fuori da un edificio.
2604305843_ebe3e8a328.jpg,Un bambino in un giro di swing del parco di divertimenti. | Uno swinger solitario in un giro swing in fiera. | Una persona siede su una sedia sospesa da catene in un parco di divertimenti. | Il bambino cavalca in alto su un'altalena giusta. | L'uomo è seduto in un'altalena durante un giro di carnevale.,Un ragazzo che indossa una camicia rossa è in piedi su un'altalena.
186348874_75b2cf1ec5.jpg,Un gruppo di ciclisti che cavalcano un percorso in una corsa fuori strada. | Un gruppo di motociclisti che cavalcano nel bosco | Un gruppo di persone sta andando in bicicletta in una gara. | I motociclisti corrono attraverso una foresta. | Molti ciclisti che corrono lungo una strada sterrata.,Un gruppo di persone sta andando in bicicletta in una gara.
1151466868_3bc4d9580b.jpg,Una bambina gira nelle onde al sole splendente. | Una ragazza gioca in acque poco profonde. | Una ragazza indossa una camicia e pantaloncini mentre suona nel surf dell'oceano. | Ragazza che corre attraverso l'acqua vicino alla riva. | La bambina schizza attraverso l'acqua.,Un ragazzo con una camicia bianca e pantaloncini blu si trova su una spiaggia.
3606355203_1260f43ec0.jpg,"Un uomo con tronchi di nuoto rosso che spinge un passeggino lungo una spiaggia affollata. | Un uomo spinge un bambino in una carrozza sulla spiaggia. | Un uomo che spinge un passeggino in spiaggia, una donna con un ragazzino davanti. | Uomo grasso sulla spiaggia con un passeggino. | Uomo in bauli da nuoto che spingono il passeggino lungo il bordo della spiaggia.",Un uomo che indossa occhiali da sole si trova su una spiaggia.
300577375_26cc2773a1.jpg,Un poliziotto si trova di fronte a un'auto in una strada trafficata. | Un uomo cammina in città. | Un ufficiale si trova accanto a un'auto in una strada cittadina. | Un poliziotto si trova di fronte a un SUV. | Un agente di polizia sta illuminando una sigaretta.,Un uomo che indossa una giacca blu cammina per strada.
3099694681_19a72c8bdc.jpg,"Alcune persone suonano strumenti attorno a un tavolo. | Un gruppo di persone suonano strumenti mentre si siede a un tavolo. | Cinque persone sedute attorno a un tavolo e suonano vari strumenti. | I musicisti che suonano i loro strumenti a un tavolo. | Musicisti seduti a un tavolo all'interno, suonando strumenti classici.",Un gruppo di persone è in piedi fuori da un negozio.
3474985112_24ef46e82d.jpg,Un ciclista maschio che indossa un casco blu è fuori per un giro all'aperto. | Un uomo in mountain bike con un casco blu | Un uomo che indossa un casco blu sta cavalcando la terra sulla sua bici. | Un motociclista di montagna cavalca lungo un sentiero. | L'uomo nel casco blu è in bici.,Un uomo cavalca una bici attraverso il bosco.
3364797223_1f0b2f98ed.jpg,Un gruppo di adolescenti asiatici tiene bandiere su una strada. | Un gruppo di giovani e donne felici tiene bandiere con la scrittura cinese su di loro. | Un gruppo di giovani ragazzi e ragazze asiatici che tengono bandiere nere. | Ragazzi e ragazze sono in piedi con bandiere nere con personaggi asiatici. | Diversi giovani asiatici che trasportano bandiere in bianco e nero,Un gruppo di persone che camminano per strada.
3070011270_390e597783.jpg,Un cane nero e marrone cammina in acqua e guarda la telecamera. | Un cane nero con il marrone sul viso sta nuotando. | Un cane marrone e nero che nuota in un fiume | Un grande cane alza lo sguardo mentre nuota. | Cane con faccia nera e marrone chiaro in acqua in acqua guardando la telecamera.,Un cane nero che nuota in acqua.
3757598567_739b7da835.jpg,Un bambino con un pettorale è guardare la telecamera. | Un bambino piccolo in grigio e arancione fa l'occhiolino all'occhio mentre tiene l'argenteria. | Un bambino dalla pelle marrone chiaro che guarda la telecamera. | Un ragazzo si strizza l'occhio mentre mangia. | Il bambino tiene in mano un cucchiaio mentre avverte un occhio.,Un ragazzo con una camicia rossa tiene una macchina fotografica.
2460823604_7f6f786b1c.jpg,Un giocatore di baseball da ragazzo in una maglia verde e gialla salta per la palla. | Un ragazzo che insegue una palla da baseball. | Un ragazzino che gioca a baseball va per la palla per terra. | Un ragazzo si tuffa per prendere la palla durante una partita di baseball. | Il ragazzo nella camicia verde e gialla ha un guanto e sta andando verso la palla.,Due ragazzi giocano a calcio.
3547647914_4dd56a8c1b.jpg,Un gruppo di persone in piedi per strada | Una donna che si rivolge a un gruppo diversificato di persone in piedi per strada. | Gruppo di bambini in strada. | Donna in pantaloni bianchi e canotte turchese si affacciano. | Donne e bambini stanno giocando su una strada asfaltata.,Una donna e una bambina camminano per strada.
3216926094_bc975e84b9.jpg,Un cane marrone e nero che prende un giocattolo blu. | Un cane che trasporta qualcosa di blu e che corre. | Un cane che corre con un giocattolo blu in bocca. | Un cane corre verso la telecamera con una palla blu in bocca. | Un giovane pastore tedesco corre con un giocattolo in bocca.,Un cane corre lungo la spiaggia.
506478284_7cf8bdbe36.jpg,"Una coppia vestita per un evento formale in posa insieme. | Una coppia fuori da una chiesa dopo un matrimonio. | Una coppia che posa fuori da un edificio, mentre una donna in un abito verde cammina. | Una giovane coppia in posa formale per una foto. | La giovane coppia pose per la telecamera in usura formale, uomo e donna più anziani in background.",Un uomo e una donna posano per una foto.
492493570_c27237a396.jpg,Una ragazza insegue un uccello attraverso la sabbia ai margini dell'oceano. | Una ragazza in abito rosa insegue un gabbiano su una spiaggia. | Ragazza in costume da bagno rosa con braccio destro in aria dietro un gabbiano sulla spiaggia vicino all'acqua. | La bambina gioca lungo il litorale mentre il gabbiano passa. | Giovane ragazza in costume da bagno rosso che nutre un gabbiano,Una ragazza corre sulla spiaggia.
3486831913_2b9390ebbc.jpg,Un cane marrone sull'erba accanto a uno stagno. | Un cane marrone attraversa un campo erboso | Un cane marrone che indossa un colletto blu sta correndo sull'erba. | Un cane giace nell'erba con un corpo d'acqua accanto a lui. | Il cane marrone con una bandanna blu legata intorno al collo è sdraiato nell'erba dall'acqua.,Un cane marrone corre attraverso l'erba alta.
2463067409_78188c584c.jpg,"Un cane nero, che corre sull'erba. | Un cane corre attraverso l'erba verso la telecamera. | Un grosso cane che corre sull'erba con una palla da tennis in bocca. | Un grande cane grigio che porta una palla in bocca scorre attraverso l'erba verso la telecamera. | Il cane grigio sta saltando attraverso l'erba con acqua sullo sfondo.",Un cane bianco corre attraverso l'erba.
667626_18933d713e.jpg,"Una ragazza è allungata in acque poco profonde | Una ragazza che indossa un bikini rosso e multicolore è sdraiato sulla schiena in acque poco profonde. | Una bambina in costume da bagno rosso si sdraia sulla schiena in acque poco profonde. | Una ragazza giace nella sabbia, mentre l'acqua dell'oceano la circonda. | Ragazza che indossa un bikini sdraiato sulla schiena in una piscina poco profonda di acqua blu chiara.",Una ragazza in costume da bagno nero si trova in acqua.
2335428699_4eba9b6245.jpg,"I bambini giocano su un trampolino sulla neve. | Bambini che saltano su un trampolino. | Cinque bambini saltano su un grande trampolino mentre la neve fuori si scioglie. | Quattro bambini su un trampolino, in una zona innevata. | Diversi bambini e saltando su un trampolino sulla neve.",Una donna che indossa un cappello nero e un cappello nero si trova su una panchina di cemento accanto a una recinzione di legno.
315021440_122d56ebd7.jpg,I due cani corrono verso la telecamera. | Due cani che corrono lungo il sentiero sterrato. | Due cani che corrono lungo un sentiero nel bosco. | Due cani attraversano un campo. | Due cani dai capelli lunghi che corrono lungo un sentiero forestale.,Un cane corre attraverso l'erba alta.
1095590286_c654f7e5a9.jpg,Un cane biondo e un cane in bianco e nero corrono in un campo sporco. | Un cane insegue un altro cane. | Un cane giallo e un cane bianco e nero corrono nella terra. | Due cani corrono in un campo. | Due cani che corrono in giro,Un cane marrone e bianco corre lungo un sentiero sterrato.
3217291172_10ef70af88.jpg,Due afro-americani si trovano di fronte all'edificio. | Due maschi neri stanno posando per una foto con abiti invernali accesi. | Due uomini stanno posando per una foto. | Due uomini sono in piedi insieme davanti a un edificio in mattoni bianchi. | Due uomini con gli occhiali si trovano fuori da un edificio in pietra al freddo.,Un uomo che indossa una giacca di pelle nera e un berretto nero si trova accanto a un edificio in mattoni.
2557922709_24d2a9655a.jpg,Una ragazza bionda e due bandiere americane | Una ragazza in occhiali sta guardando due bandiere americane vicino a una zona boscosa. | Una ragazza che indossa gli occhiali dietro due bandiere americane. | Una ragazza con gli occhiali successivi bandiere bianche e blu rosse. | Una ragazza con gli occhiali si siede e contiene due bandiere americane.,Una ragazza con una camicia a strisce blu e bianca sorride alla telecamera.
486720042_b785e7f88c.jpg,Un cane macinato in bianco e nero sta girando un cane grigio e nero. | Un cane macchiato che gioca su un campo da baseball con un altro cane. | Due cani corrono l'uno intorno all'altro nella sabbia. | Due cani giocano in un campo sabbioso. | Due cani giocano su un campo da baseball.,Un cane bianco e nero sta correndo su una pista sporca.
3282434895_1c1efc1475.jpg,"Un ragazzo sorride a bordo piscina. | Un ragazzo ridente è vicino a una piscina. | Un ragazzo fuori dalla piscina, sorridendo. | Il bambino sta ridendo da una piscina dall'altra parte dei bar. | Giovano ragazzo in una camicia verde scuro, dietro una recinzione nera vicino a una piscina.",Un ragazzo con una camicia verde e occhiali da sole sorride alla telecamera.
256439287_990ac4a761.jpg,Un uomo si siede su una sedia a rotelle mentre una donna lo spinge. | Una donna sta spingendo un uomo su una sedia a rotelle verso la telecamera in una strada in mattoni mentre altre persone passano dietro di loro. | Una donna spinge un uomo su una sedia a rotelle in un cortile europeo. | Una donna spinge un uomo su una sedia a rotelle; Sullo sfondo c'è un arco. | Una donna che spinge un uomo su una sedia a rotelle fuori.,Un uomo e una donna si siedono su una panchina del parco.
2730938963_c4ed3e2258.jpg,Tre ragazzi saltano in una piscina. | Tre ragazzi felici che indossano costumi da bagno blu si tengono per mano mentre saltano in una piscina all'aperto. | Tre ragazzini si tengono per mano e saltano in una piscina insieme. | Tre giovani ragazzi si tengono per mano mentre saltano nella piscina blu. | Tre giovani ragazzi in blu che nuotano i tronchi si tengono per mano e saltano in una piscina incarnata.,Un ragazzo salta in una piscina.
250892549_1e06a06a78.jpg,Un cane dorato con un oggetto blu in bocca si trova accanto a un altro cane dorato di fronte a una recinzione verde in un campo erboso. | Un pitbull pesantemente sfregiato tenta di prendere un playtoy da un altro pitbull. | I due cani da abbronzatura si salutano nell'erba verde. | Due cani in un parco erboso che giocano. | Due cani abbronzanti giocano con un giocattolo blu in un campo verde d'erba.,Due cani marroni giocano l'uno con l'altro.
3613375729_d0b3c41556.jpg,Un uomo cavalca una moto d'argento e rosso. | Un guidatore di Motocross accelera durante una gara. | Un corridore di motociclette in una morbida svolta su una moto con marchio HP. | Una persona sta cavalcando una motocicletta rossa attorno a una pista. | Un pilota in uniforme sta guidando una motocicletta coperta per l'approvazione.,Una motocicletta rossa e bianca viene cavalcata su una pista.
2773682293_3b712e47ff.jpg,Un uomo e un ragazzo posano per una foto in una scala che si affaccia su una cascata. | Un uomo e un ragazzo si posano insieme dietro una recinzione e una splendida vista a cascata. | Un uomo e un ragazzino in posa per una foto con una bella cascata sullo sfondo. | Un padre e un bambino asiatico si trovano davanti a una grande cascata. | Uomo e ragazzo posano per una foto vicino a una cascata.,Un uomo e una donna siedono su una panchina del parco.
2405599120_ec5f32af6f.jpg,Un bambino è seduto sul pavimento circondato da pannolini e cestino. | Un bambino su un pavimento con un cesto rovesciato e articoli sul pavimento. | Un bambino gioca vicino a un cesto rovesciato di pannolini. | Un bambino si siede con pannolini sparsi attorno al pavimento. | Un bambino piccolo seduto nel mezzo del pavimento circondato da pannolini puliti,Due bambini giocano in una casa.
3092370204_029b6bc10a.jpg,Un gruppo di persone in abbigliamento di colore scuro sta ballando su un pavimento di legno. | Un gruppo di adolescenti balla su un pavimento di legno. | Un folto gruppo di persone che ballano in una stanza fioca. | Diverse donne che ballano. | Due donne in un gruppo di persone in una posizione simile a un arco.,Un uomo e una donna si siedono su una panchina del parco.
2303356248_65dd6aba6f.jpg,Bambini che indossano giacche e cappelli che oscillano sull'altalena delle gomme nella neve | Due bambini oscillano in una gomma sulla neve in un parco. | Due bambini oscillano su un'oscillazione di pneumatici in una giornata nevosa. | Due bambini con cappelli da neve e cappotti blu e verdi stanno oscillando su uno pneumatico che oscilla sulla neve. | Due bambini piccoli vengono spinti su un'oscillazione di pneumatici con la neve a terra.,Una ragazza che indossa un costume da bagno verde è in piedi sulla neve.
2692635048_16c279ff9e.jpg,Un cane nero si trova accanto a una palla. | Un cane nero seduto in erba marrone con una palla colorata. | Un cane marrone e nero che giace accanto a una palla colorata. | Un mix Doberman si prende una pausa nel fieno giocando con la sua palla. | Il cane riposa dopo aver giocato a catturare.,Un cane marrone e bianco gioca con un pallone da calcio.
3710176138_fbfe00bd35.jpg,Un ragazzo sta facendo un enorme schiocco in una piscina remellata. | Un bambino sta andando giù per uno slip blu e rosso e scivola. | Un ragazzino che atterra con uno splash su uno scivolamento e scivolamento molto bagnato. | Un ragazzo che scivola giù per un giocattolo per scivolo d'acqua. | Ragazzo inzuppato giocando a un gioco d'acqua all'aperto.,Un bambino schizza in una piscina.
441398149_297146e38d.jpg,Una jogger femminile che indossa il rosso. | Una ragazza con le cuffie corre accanto ad alcuni segnali stradali. | Una donna in un vestito rosso sta facendo jogging accanto a diversi segnali stradali. | Una donna che si muove attraverso un incrocio. | La signora in pantaloncini rossi fa jogging vicino a un segnale di stop mentre ascolta la musica.,Una ragazza con una camicia blu e jeans blu si trova su un marciapiede.
1277743944_f4e8c78403.jpg,"Un ragazzo vestito con pantaloncini kaki e una camicia rossa corre su una spiaggia con strutture verdi, bianche e blu e una mezza luna dietro di lui. | Un ragazzo in un maglione rosso che corre sulla spiaggia | Un ragazzo che indossa una camicia rossa corre lungo una spiaggia. | Un ragazzo che indossa un maglione rosso corre lungo una spiaggia colorata. | Il giovane ragazzo in rosso corre sulla spiaggia e passa capanne da spiaggia bianche, blu e verdi.",Due persone sono in piedi su una spiaggia.
2716457668_187a6d2b1c.jpg,Un ragazzo che indossa occhiali da sole sembra dritto. | Un ragazzo con un mohawk e occhiali da sole. | Un bambino con un mohawk indossa occhiali da sole scuri. | Un ragazzo che indossa gli occhiali ha i capelli che si alzano. | La testa di un bambino con occhiali scuri è a fuoco.,Una ragazza con occhiali da sole sorride.
537579448_a7f92cef58.jpg,Una bambina con un cappello rosa sta giocando con un pallone da calcio. | Una ragazza sta giocando con un pallone da calcio nell'erba. | Bambina con cappello rosa che gioca con un pallone da calcio. | La bambina che indossa un cappello rosa si piega per prendere un pallone da calcio. | Bambino che gioca con un pallone da calcio in una zona erbosa.,Due bambini giocano con un pallone da calcio.
3406930103_4db7b4dde0.jpg,Un cane nella neve | Un cane cammina attraverso la neve. | Un cane dorato sembra attento mentre si trova nella neve. | Un cane giallo nella neve. | C'è un cane color marrone chiaro di medie dimensioni nella neve.,Un cane marrone si trova sulla neve.
3309082580_7228067ee0.jpg,"Un corridore in bicicletta in tutto il casco accelera una foresta fioca. | Un motociclista vestito con cavalcate bianche attraverso la foresta. | Un motociclista di montagna che indossa gare bianche attraverso una svolta. | una persona su una moto, cavalcando i boschi | Andare in bicicletta attraverso il bosco",Una persona su una bici BM ⁇ .
3242808166_8638150274.jpg,Un cavaliere in bici in rosso cavalca attraverso gli alberi lungo una collina innevata. | Una persona sta andando in bici in una zona boscosa di notte. | Bike Rider che cavalca in discesa nella foresta. | Ciclista nella foresta innevata di notte | Il pilota è in bicicletta nella neve e indossa una giacca rossa.,Una persona si trova su una montagna innevata.
433810429_a4da0eac50.jpg,Persone che esce attraverso un paesaggio ghiacciato e collinare. | Tre uomini fanno un'escursione sulla neve. | Tre persone che si spostano in spalla attraverso un grande campo nevoso e roccioso. | Tre persone che camminano attraverso una collina ghiacciata. | Tre persone camminano su una terra desolata innevata.,Un gruppo di persone si trova in cima a una montagna rocciosa.
3535768334_a3924bcccd.jpg,"Un ragazzo in bici indossa una camicia blu ed è a mezz'aria. | Un ciclista sta eseguendo una acrobazia da salto in uno skate e un ciclo. | Un'immagine angolata di una persona che fa un trucco su una bici. | Una persona su una bici BMX, che esegue un corso. | Il giovane si arrende in bicicletta vicino alla spiaggia.",Un ciclista sta eseguendo un trucco su una rampa.
2469620360_6c620c6f35.jpg,Una signora si trova in un campo di tulipani che non sembrava. | Una donna si trova in un campo di tulipani che si tiene su un cappotto e un cellulare. | Una donna si trova in un campo di fiori. | La donna si trova in un campo di tulipani colorati. | Donna in piedi in un campo di tulipani,Una ragazza con una camicia rossa si trova in un campo di fiori rossi.
3014169370_fc4059352e.jpg,Un uomo in giallo in piedi tra due cascate. | Un uomo in piedi tra le cascate. | Un uomo che indossa una camicia gialla salta in un lago circondato da due cascate. | Una persona che indossava una camicia gialla è appena saltata dalla cima della cascata. | Una persona che indossa una camicia gialla si trova tra due cascate.,Una persona sta saltando su una cascata.
2562377955_8d670ccec6.jpg,"Un ragazzo in una maglia arancione sta per lanciare una palla da baseball. | Un ragazzo in un'uniforme da squadra ""Spring Hill"" arancione, lancia la palla. | Un ragazzino in Orange Pitching in una partita di baseball. | Un ragazzo in un'uniforme arancione sta lanciando una palla da baseball durante una partita. | Il ragazzo con la camicia arancione sta lanciando la palla.",Un giocatore di baseball si prepara a lanciare la palla.
179009558_69be522c63.jpg,"Un cane bianco e nero giace a terra accanto a una bambina su una bicicletta rossa nel bosco. | Un bambino in una felpa rossa, jeans e casco per biciclette neri e un cane posano per una foto all'aperto. | Un bambino è seduto su una bici accanto al suo cane | Una bambina pone sulla sua bici con il suo cane nei boschi. | Il cane è sdraiato a terra accanto alla bambina con la bici rossa.",Una donna che indossa un cappello bianco e una giacca rossa sta andando in bicicletta.
3672109677_8caa992671.jpg,Un gruppo di ragazze che ballano su un palco. | Un gruppo di ragazze adolescenti fa una danza sincronizzata nei costumi di Hanna Montana. | Le ragazze in linea fanno una danza. | Le ragazze ballano e indossano abiti in pelle. | Le ragazze in abiti da ballo si esibiscono su un palco.,Un gruppo di donne in costumi da bagno rosa e bianco e nero sta correndo.
2472720629_d9a6736356.jpg,Un padre e un figlio stanno volando un aquilone rosso. | Un uomo e un bambino stanno volando un aquilone in un campo in città. | Un uomo e un ragazzo stanno volando un aquilone insieme. | Un adulto e un bambino volano insieme un aquilone. | Uomo e ragazzo volano aquilone nel parco.,Un ragazzo che indossa una camicia blu gioca a calcio.
3711030008_3872d0b03f.jpg,Una persona in una felpa con cappuccio e berretto rosso in possesso di pizza e pubblicità di birra alla radice. | Una donna che tiene segni che pubblicizzano cibo | Una donna con una felpa con cappuccio rosa che trasporta cartelli pubblicitari lungo un marciapiede. | Una donna che indossa una felpa rosa cammina con segni. | La signora sollecita i prodotti dei suoi ristoranti per strada.,Un gruppo di persone che camminano per strada.
2684323357_c7a6d05d05.jpg,Una femmina in pantaloncini jean blu e un top nero seduto su una sedia di vimini. | Una ragazza con un giornale in un caffè. | Una donna felice che indossa una canotta nera è seduta su una sedia di vimini. | Una donna con una camicia nera è seduta sui suoi piedi su una sedia di legno. | Una donna seduta su una sedia e sorride alla telecamera.,Un uomo e una donna si siedono su una panchina.
2537197415_af7c30dfc8.jpg,Un bambino alla fine di uno slip e scivola a una festa | Un bambino sta giocando su una partita di scivolata e scivolare nell'erba. | Un bambino sta schizzando nella piscina per bambini mentre altri bambini giocano in background | Un bambino che gioca in una piscina gonfiabile. | Un bambino piccolo sta scivolando giù da uno scivolo.,Un bambino gioca in una piscina per bambini.
3274879561_74997bbfff.jpg,Un caro salta il recinto. | Un cervo sta saltando su una recinzione. | Un cervo che salta su una recinzione. | Un cervo salta una recinzione. | DOE salta su legno e recinzione,Un cane salta su un ostacolo.
350588129_6aef7b7fe2.jpg,Un cane nero sta saltando in una piscina. | Un cane nero salta in una piscina. | Un cane salta in una piscina mentre qualcuno guarda di lato. | Il cane nero salta in piscina. | C'è un cane nero che salta in una piscina.,Un cane nero salta in una piscina.
3663951804_868982f3f9.jpg,un bambino che fa un salto su uno skateboard | Un primo piano di un uomo che skateboard in uno skate park. | Una persona che skateboard in uno skate park. | Uno skateboarder fa un salto. | Uno skateboarder esegue un salto in uno skate park.,Uno skateboarder salta in aria.
2976537455_f3988c2d46.jpg,Un giocatore di hockey in rosso distrae da un giocatore in bianco mentre va per il disco. | Due giocatori di hockey quasi cadono sul ghiaccio durante una rissa. | Due giocatori di hockey competono sul ghiaccio. | Due giocatori di hockey che combattono sul ghiaccio. | Due giocatori di hockey in una lotta sul ghiaccio.,Un giocatore di hockey cerca di fare un goal.
3043501068_be58ac47e1.jpg,Un motociclista sporco è disperso nell'aria di fronte a una folla. | Un pilota di motocross che fa un salto di fronte a un pubblico. | L'uomo su una moto esegue un trucco in aria. | La motocross bici sta facendo un salto in aria di fronte alla folla. | Il motocross Rider fa un trucco in aria.,Un uomo salta in aria mentre le persone guardano.
3085973779_29f44fbdaa.jpg,Un ragazzo biondo con un aereo giocattolo è di fronte a quello che sembra un mostro giocattolo colorato. | Un ragazzo in piedi davanti a una statua multicolore. | Un bambino ammira una mostra o una finestra del negozio. | Un bambino vicino a un palco blu con una creatura colorata su di esso. | Ragazzo che indossa una felpa grigia che gioca con un aereo giocattolo.,Due bambini che giocano in una fontana.
3576060775_d9121519cc.jpg,cani che giocano con il loro proprietario da uno stagno | Una ragazza corre lungo una riva del fiume con due cani neri. | Una persona vestita con jeans che corre con due cani sulla riva di un lago. | Due cani corrono con un bambino piccolo lungo un lago | Donna che corre con due cani vicino all'acqua.,Due bambini che giocano in acqua.
3187096035_65dc416291.jpg,Un gruppo di amici sta ridendo e giocando alla Wii su un divano rosso. | Un gruppo di persone che ridono su un divano rosso. | Quattro persone felici sedute su un divano rosso | Quattro persone che ridono e si sedevano su un divano. | Le persone sedute su un divano ridono.,Un uomo e una donna si siedono su una panchina del parco.
3632842482_482f29e712.jpg,"Un cane marrone in una camicia di Superman è sdraiato su una coperta blu. | Un cane marrone si sdraia mentre indossa una camicia Superman. | Un cane in una camicia ""Superman"" dorme su una coperta. | Un cane che indossa una maglietta è sdraiato. | Il cane marrone con una camicia Superman su dormire su una coperta blu.",Un cane marrone sta saltando su un tappeto arancione.
