image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Um menino pulando em um trampolim. | Um garoto pulando em um trampolim. | Um garoto pula em um trampolim. | Um garotinho em uma camiseta branca de mangas compridas pula em um trampolim. | O garoto pula em trampolim do lado de fora da casa.,Um menino está pulando em um trampolim.
2718495608_d8533e3ac5.jpg,Uma garota morena usando óculos de sol e uma camisa amarela | Uma garota de óculos de sol sorri. | Uma garota vestindo uma camisa amarela e óculos de sol sorri. | Uma garota usando óculos de sol sorri para a câmera. | Uma mulher com uma camisa amarela usa óculos de sol e sorri.,Uma mulher com óculos de sol e óculos de sol sorri para a câmera.
269630255_c3ec75c792.jpg,Um cachorro marrom está correndo pela grama com um graveto na boca. | Um cachorro com a boca aberto está andando em um caminho em um jardim que fica ao lado de um lago ou um riacho. | Um pitbull está retornando um graveto durante um jogo de busca. | um pitbull brincando com um bastão | Cão marrom correndo através de um campo com um graveto na boca.,Um cachorro marrom e branco está correndo na grama.
3019923691_3b3c5a4766.jpg,Um cachorro preto usando uma gola laranja está emaranhada com arame de pesca. | Um cachorro marrom em um gola laranja tremendo de água. | Um cachorro marrom está tremendo depois de se molhar. | Um cachorro molhado sacudindo a água com uma gola laranja. | O cachorro preto vestindo um colarinho vermelho sacode água.,Um cachorro preto está correndo pela água.
2403544744_cba152f5c1.jpg,"Um cachorro corre por duas vacas. | Um cachorro marrom claro está brincando na frente de duas vacas manchadas. | Vacas de pastoreio de cachorro | Cachorro correndo na frente de duas vacas brancas e marrons. | Duas vacas estão nas proximidades, enquanto um cachorro percorre os dois.",Um cavalo marrom e branco está correndo em um rodeio.
2696866120_254a0345bc.jpg,Um cachorro bronzeado sujo rolando na sujeira e olhando para a câmera. | Um cachorro deita no chão. | Um cachorro rola no chão. | Cachorro com gola preta rolando em terra e folhas secas | O cachorro marrom está rolando na terra.,Um cachorro marrom está cavando na sujeira.
460973814_5eacd1ced4.jpg,"um grupo de pessoas sentadas em torno de uma mesa bebendo chá ou café | Três indivíduos sentam -se à mesa, sorrindo. | Três pessoas se reúnem em torno de uma mesa para bebidas. | Três pessoas se reúnem ao redor da mesa e tiram suas fotos. | Duas mulheres e um homem sentam -se à mesa tomando café em uma casa.",Um homem e uma mulher posam para uma foto em uma mesa.
2515247156_c1b759fc33.jpg,"Um menino desce um escorregador azul com os olhos fechados. | Um garoto desliza por um escorregador azul com os olhos fechados enquanto uma mulher com óculos escuros observa, sorrindo. | Uma criança jovem desliza por um escorregador azul enquanto sua mãe observa. | Criança deslizando por um escorregador azul com a mãe no topo do slide. | Little menino vindo na câmera descendo a mulher azul, mulher sorridente em fundo.",Uma criança está sentada em um slide.
436009777_440c7679a1.jpg,Um casal está sentado em uma pedra em frente a uma rua. | Um homem e uma mulher sentam em uma pedra ao lado de uma rua. | Duas pessoas sentam -se em uma grande pedra perto de uma rua da cidade. | Duas pessoas sentadas em uma pedra em um parque da cidade. | Duas pessoas conversam enquanto estão sentadas em uma grande rocha.,Um homem e uma mulher sentam -se em um banco do lado de fora de um prédio.
2303016989_0deb96c8d9.jpg,Um cachorro preto e branco está pegando um objeto vermelho e verde na boca. | Um cachorro preto e branco está correndo pelo campo para pegar algo na boca. | Um cachorro pegando um frisbee flexível na boca. | Um pequeno cachorro em preto e branco pula com um objeto na boca. | O cachorro preto e branco salta para pegar um brinquedo.,Um cachorro preto e branco pula para pegar um frisbee vermelho.
3037558954_20115165e3.jpg,Um homem está navegando pelo vento no oceano. | Um homem fica em um veleiro na água. | Um homem Windsurfs perto da praia. | Uma pessoa é Windsurf na água. | Um surfista de vento perto da praia.,Um cachorro preto e branco está correndo pela água.
381239475_044cbffa2b.jpg,Um cachorro preto está nadando enquanto carrega um tênis | um cachorro preto nadando na água com uma bola de tênis na boca | Um cachorro preto nada na água com uma bola de tênis na boca. | Um cachorro nada em água com uma bola de tênis azul e verde na boca. | Um cachorro com uma bola na boca nada na água.,Um cachorro está nadando na água com um graveto na boca.
216172386_9ac5356dae.jpg,Uma bicicleta fica no topo de uma ascensão com montanhas ao fundo. | Um homem vestindo um uniforme vermelho e um capacete fica em sua moto. | Uma bicicleta de motocross está sendo montada sobre pedras. | Um motociclista de motocross prestes a descer | O motociclista chegou ao cume.,Uma pessoa em uma bicicleta suja está andando por uma colina rochosa.
295433203_8185c13e08.jpg,Um enorme cachorro marrom está prestes a atacar um cachorro fofo de tamanho médio. | Um cachorro marrom muito grande está brincando com um cachorro menor de cabelos cacheados. | Cães brincando no caminho da terra. | Dois cães se perseguem em uma estrada de cascalho. | Dois cães molhados.,Dois cães brincam na areia.
3359563671_35b67898e7.jpg,Uma pessoa pulando em seu snowboard. | Um snowboarder de preto e amarelo está pulando em um snowboard roxo. | Um jovem está fazendo um salto de esqui com uma tábua roxa. | Snowboarder em calças amarelas e capacete branco no ar. | Snowboarder segurando a tábua enquanto estava no ar.,Uma pessoa vestindo uma camisa verde e calça preta está de pé em um snowboard.
1732217138_aa0199ef87.jpg,"O casal come a refeição lá fora. | Duas pessoas se sentam em um banco. | Duas pessoas sentadas, de frente, com dreadlocks. | Duas pessoas com dreadlocks. | Duas pessoas com dreadlocks sentam -se em um banco de madeira.",Um homem e uma mulher sentam -se em um banco.
1262454669_f1caafec2d.jpg,Uma garota de camisa branca está sentada em um banco de parque com um cachorro ao lado dela. | Uma mulher come em um banco enquanto um cachorro marrom e branco fica ao lado dela. | Uma mulher está sentada em um banco com um café com leite no colo e um cachorro branco em uma trela azul ao seu lado. | Uma mulher senta -se em um banco no parque com seu cachorro na frente dela. | Mulher sentada no banco e segurando a trela de um grande cachorro branco e marrom.,Um homem e uma mulher sentam -se em um banco.
3399028417_50a621274c.jpg,Um monte de pessoas está conversando em uma rua da cidade com edifícios antigos de ambos os lados. | Uma rua lotada na Itália. | Multidão de pessoas na rua alinhadas com prédios altos. | Grupo de pessoas atravessando uma rua com o prédio ao redor deles. | Pessoas andando em uma rua.,As pessoas estão andando em uma rua da cidade.
3229898555_16877f5180.jpg,Um gato em pé no tapete está interessado em um pedaço de corda no ar próximo a madeira. | Um gato branco e marrom bastam uma corda desgastada pendurada na frente dele | Gato brincando com uma corda pendurada. | Gato em pé para brincar com barbante. | O gato branco e preto gritou no pedaço de tecido.,Um cachorro preto e branco está brincando com uma bola de tênis na boca.
3273625566_2454f1556b.jpg,Um galgo preto em branco e verde chegando na parte traseira de um galgo branco em amarelo e preto em uma corrida. | Um galgo correndo em uma pista. | Cão de corrida com colete amarelo número 8 | O Greyhound está correndo em uma corrida. | O cão de corrida tem um focinho e está usando uma camisa listrada # 8.,Dois cães correm em uma pista.
2878190821_6e4e03dc5f.jpg,Um garoto usando óculos de sol na cabeça olha para a câmera. | Uma criança com óculos de sol e uma camisa cheia de sujeira. | Uma criança pequena com uma camisa suja está de pé em um playground | Criança em camisa branca suja e óculos de sol em pé no quintal | Garotinho que jogou na terra parada perto de seu conjunto de balanços.,Uma criança em uma camisa azul está sorrindo.
1260816604_570fc35836.jpg,"Uma pessoa dirige em um carro vermelho. | Uma pessoa em um carro vermelho, com uma ponte ao fundo. | Uma pessoa espera dentro de um carro compacto vermelho. | Um carro vermelho dirigindo sobre uma ponte. | A senhora no carro vermelho está atravessando a ponte.",Um carro de tração nas quatro rodas está dirigindo em uma pista de obstáculos.
862054277_34b5a6f401.jpg,"Uma garotinha de maiô e tranças está em frente à água, na grama, com os braços cruzados na frente do peito | Uma jovem de maiô e tranças cruza os braços. | Uma jovem menina em um maiô rosa. | Uma jovem menina sentada na grama perto de um lago. | Ypoung Girl de braços cruzados sobre seu coração usando um biquíni em grama alta em frente a um corpo de água.",Uma garota de biquíni rosa está olhando para o oceano.
3330935489_9cb67ca36b.jpg,Um cachorro segura uma vara grande na boca na floresta. | Um cachorro pega uma vara grande na boca. | Um pequeno cachorro branco puxa um grande graveto da água. | Um cão branco de pug está mordendo e tentando puxar um bastão grande de água. | O cachorro branco está puxando uma vara grande.,Um cachorro branco e um cachorro branco estão na floresta.
2119302248_72493d458c.jpg,"Uma mulher vestindo um cocar egípcio antigo simulado. | Uma mulher usando óculos, brincos de argola grande e um pedaço encapuzado na cabeça. | Uma mulher usa um cocar de eginês. | Uma mulher usa seus óculos. | A mulher de óculos está usando um cocar preto.",Uma mulher vestindo uma camisa preta e óculos de sol sorri para a câmera.
3047264032_14393ecea8.jpg,Um homem de camisa amarela usa uma máscara dourada em forma de sol. | Um homem usa uma máscara de ouro com o cabelo arrasado e uma camisa amarela. | Um homem usa uma máscara de sol dourado. | Um homem com uma camisa amarela e máscara de sol dourado no rosto. | Um homem amarelo e elevado vestindo uma máscara de sol dourado.,Uma mulher vestindo uma camisa branca e óculos de sol está olhando para a câmera.
3690189273_927d42ff43.jpg,Uma corredora em uma corrida | Uma atleta mulher usando laranja e preta está funcionando enquanto carrega uma garrafa de bebida laranja. | Uma mulher em um top laranja e shorts pretos está funcionando. | Uma mulher está correndo uma corrida carregando uma garrafa de plástico. | Uma mulher corredor.,Uma mulher vestindo uma camisa preta e uma blusa preta está andando em uma rua da cidade.
640506101_ae1145b6d1.jpg,Um homem e um grande cachorro marrom estão jogando o cabo de guerra com um brinquedo lá fora. | Um homem e um cachorro estão tocando um cabo de guerra. | Um homem e um cachorro brigarem sobre um brinquedo em um quintal gramado. | Um homem e seu cachorro tocam o cabo de guerra com uma corda. | Um homem brincando com seu cachorro.,Um cachorro marrom está pulando sobre um obstáculo.
3495453699_1c9faedf3c.jpg,"Um homem posa para uma garotinha, seus braços estendidos, com uma grande igreja ao fundo. | Um homem de pé em um pé com uma garotinha na frente de uma catedral. | Um homem fica em uma perna em uma pose divertida perto de um poste de luz quando uma jovem olha. | As costas de uma garotinha com tranças e um homem em um 'avião' posam diante dela. | O homem está posando na frente de uma criança pequena perto de um poste leve.",Um homem vestindo uma camisa vermelha está realizando um truque de skate em uma rua da cidade.
2898304260_a4099a193a.jpg,Um homem está andando de skate subindo uma rampa. | Um skatista atinge uma curva no topo do parque de skate. | O homem de camisa branca é skate. | O homem realiza truques em seu skate no parque de skate. | O skatista da camiseta branca está andando em uma rampa de madeira.,Um skatista faz um truque em uma rampa.
3613667665_1881c689ea.jpg,"Um cachorro preto atravessa a água na praia, enquanto outro segue. | Um par de cães pretos corre nas ondas. | Os cães correm no surf. | O cachorro preto está correndo pela água na praia. | Dois cães pretos espirraram através das ondas em uma praia.",Um cachorro preto correndo na praia.
3425127583_611200619a.jpg,Um tenista masculino corre para um tiro. | Um homem tem uma raquete na mão e está jogando um jogo de tênis. | Um homem com uma raquete de tênis vai para a bola. | Um tenista está correndo na quadra com sua raquete na mão. | Um tenista corre para a bola.,Um tenista vestindo uma camisa azul e branca está chutando uma bola de tênis.
3409326324_a704565e8f.jpg,Um grupo em pássaros brancos e balck alinhados em uma parede de concreto | Uma fileira de pássaros está sentada em frente a uma nuvem cinza. | Muitos pássaros estão sentados em uma parede de concreto. | Muitos pássaros se sentam em uma borda. | Pombos emoldurados contra uma tempestade iminente.,Um grupo de pessoas está voando pelo ar.
2716251485_d6113f4c8a.jpg,"Um homem que carrega uma bolsa passa por duas cabines telefônicas. | Um homem que carrega uma bolsa laranja passa por duas caixas telefônicas de estilo britânico. | Um homem passa por uma cabine telefônica vermelha que diz: ""Anel anel"". | Um homem caminha por cabines telefônicas vermelhas. | Um homem mais velho com uma sacola de compras caminha por duas cabines telefônicas vermelhas.",Um homem fica em frente a um prédio vermelho.
2868136205_3cf679208d.jpg,"Uma menina pequena andando em um carro de brinquedo de plástico amarelo. | Uma criança monta um veículo plástico enquanto outro observa em segundo plano. | Uma criança pequena andando em um carro amarelo de plástico | Criança de pilotagem com rodas, brinquedo amarelo, com as pernas do adulto e outra criança em segundo plano. | Duas meninas estão montando carros de plástico, um amarelo e um vermelho.",Uma criança brinca em um playground.
1280320287_b2a4b9b7bd.jpg,"Um homem é puxado para trás de um barco em uma prancha de joelho, enquanto outro que faz o mesmo começa a cair. | Dois meninos wakeboard. | Dois meninos aquáticos. | Duas pessoas estão wakeboard na água e estão sendo puxadas por um barco. | Duas pessoas mais jovens estão sendo puxadas em embarcações atrás de um barco.",Um homem em uma roupa de mergulho preta está montando uma prancha de surf.
539705321_99406e5820.jpg,"Uma criança em Red Falls enquanto luta com uma criança em branco para chegar a uma bola de futebol. | Crianças perseguindo a bola em um jogo de futebol. | Garotinhos correndo e perseguindo uma bola de futebol. | O garoto com o traje de futebol vermelho está caindo enquanto o garoto de camisa branca tem os olhos na bola. | Duas equipes de crianças, uma em vermelho e a outra em branco, estão jogando futebol.",Dois meninos jogando futebol.
2976946039_fb9147908d.jpg,Um grupo de pessoas surfam em uma onda muito grande. | um grupo de surfistas pegando uma onda | Pessoas surfando e tentando surfar no oceano em uma grande onda. | Várias pessoas estão surfando em uma onda no mar. | Surfistas em uma enorme onda oceânica ao pôr do sol.,Um cachorro marrom e branco está andando na areia.
2549968784_39bfbe44f9.jpg,Uma criança usando óculos de natação. | Uma criança pequena usa óculos perto de uma piscina. | Uma criança está usando óculos azuis e sentado em uma bóia em uma piscina. | Uma criança pequena usando óculos azuis fica em uma balsa em uma piscina. | A criança está usando óculos azuis.,Uma criança usando óculos de natação azul está sorrindo.
241347300_7c84ecf764.jpg,"Um jogador de futebol sendo abordado por trás por outro jogador de um time diferente na frente de uma multidão. | Um jogador de futebol em uma camisa de Sooners, desce um campo com uma grande multidão em segundo plano. | Um jogador de futebol em vermelho sendo abordado por oponentes em branco. | Um jogador de futebol vestindo um número 23 de camisa branca aborda um jogador de futebol vestindo uma camisa vermelha e número três enquanto os fãs torcem. | Um tackle de futebol em andamento com uma multidão em segundo plano.",Um jogador de futebol está se preparando para chutar a bola.
3094064787_aed1666fc9.jpg,Os cães de ovelha estão correndo no pasto. | Dois cães estão correndo em um pouco de grama. | Dois cães estão correndo juntos lá fora. | Dois cães com várias cores estão passando pela grama. | Dois cães salpicados correndo em um campo gramado.,Um cachorro preto e um cachorro marrom estão correndo na grama.
241347635_e691395c2f.jpg,"Um homem de óculos de sol, camisa azul e calça bege atravessa um campo atlético. | Um homem está andando ao longo de um campo. | Um homem caminha por um campo com uma multidão nas arquibancadas atrás dele. | O treinador está saindo no campo. | O homem com calça branca e camisa azul da Nike tem um apito no pescoço.",Um jogador de futebol está se preparando para chutar a bola.
3294952558_96bb8c8cf3.jpg,Um cachorro marrom está carregando um graveto na boca. | Um cachorro marrom está buscando um graveto em um ambiente de país. | Um cachorro está de pé no campo cercado com um graveto na boca. | Um cachorro atravessa um campo com um graveto na boca. | O cachorro marrom está trazendo de volta um graveto na grama verde.,Um cachorro marrom está correndo em um campo gramado.
490044494_d2d546be8d.jpg,Três filhotes marrons correndo na grama. | Três cães estão correndo pela grama. | Três cães passam por um campo. | Três pequenos filhotes atravessam a grama verde. | Três cães bronzeados e marrons estão correndo sobre a grama.,Dois cães atravessam a grama.
3203878596_cbb307ce3b.jpg,Dois cães marrons estão brincando na neve. | Dois cães marrons se perseguem na neve. | Dois cães marrons brincam na neve. | Dois cães brincando na neve. | Dois cães brincando ou brigando na neve.,Dois cães correndo na neve.
3514194772_43ba471982.jpg,Um cachorro marrom correndo na grama. | Um cachorro marrom está correndo pela grama ofegante. | Um cachorro marrom está andando na grama. | Um cachorro marrom com patas brancas está trotando através de um campo de grama verde. | Um cachorro marrom ofegante andando na grama.,Um cachorro marrom está correndo na grama.
3532593368_be10432e92.jpg,"Um grande corvo de pessoas com as mãos levantadas. | Um grande grupo de pessoas arrancando as mãos no ar de uma só vez. | Um grande grupo de pessoas com as mãos levantadas no ar. | Uma sala cheia de crianças levanta as mãos, os dedos se estendiam ao céu. | As pessoas levantam as mãos.",Uma multidão de pessoas está em um palco.
3187117682_986ffd6b67.jpg,Um cachorro marrom e branco com colarinho preto e tag de ouro lambendo a neve do nariz. | Um cachorro lambendo seus lábios enquanto a neve cai. | Um cachorro desgrenhado polvilhado com neve lambe o nariz. | Um cachorro branco e marrom lambe seus lábios durante o inverno. | O cachorro marrom e branco lambe a neve do nariz frio.,Um cachorro branco e marrom está carregando um graveto na boca.
2932740428_b15384f389.jpg,Um homem fazendo um rodas em uma motocicleta. | Um motociclista está puxando um rodas em uma bicicleta de motocross enquanto ele a monta em uma pista de terra. | Um motociclista vestindo uma jaqueta vermelha e branca queimando um rodas na motocicleta. | Pessoa que está picando um rodapé em uma estrada de terra. | O homem está caminhando em direção a um grupo de pessoas em uma longa estrada de terra.,Uma pessoa está andando de bicicleta por uma colina gramada.
3680031186_c3c6698f9d.jpg,um jogador de beisebol de Boston no BAT | Um jogador de beisebol do Boston Red Sox segura o bastão esperando o campo de entrada. | Um homem está jogando beisebol. | Um jogador no Boston Red Sox se prepara para um arremesso durante um jogo. | Massa de beisebol pronta para bater na bola,Um homem vestindo uma camisa branca e shorts azuis está jogando tênis.
3714551959_66ece78f27.jpg,Um homem vestido com snowboard verde em um banco. | Uma pessoa em uma jaqueta verde e branca e calça verde está praticando em seu snowboard. | Uma pessoa de calça verde em um snowboard acima do chão coberto de neve. | Um snowboarder em verde está equilibrando em um banco de Wodden. | Alguém de calça verde está de pé em um snowboard.,Duas pessoas estão sentadas em um banco.
2870194345_0bcbac1aa5.jpg,Uma garota é um vestido azul e roxo está pendurado em uma grade perto de uma rua enquanto segurava doces. | Uma garotinha em um vestido colorido e botas pretas segura um pirulito e brinca perto de uma cerca. | Uma garotinha de vestido e botas está segurando um lolly pop e posando ao lado de uma cerca. | Uma jovem usando botas pretas segura a cerca e tem um pirulito. | menina usando vestido e botas segurando pirulito e cerca,Uma jovem menina vestindo uma camisa branca e shorts azuis está segurando uma raquete de tênis na boca.
3541162969_68fa4a60df.jpg,"Uma garota acabou de pular na água, como é evidente pelos bolhas de ar ao seu redor. | Uma senhora de maiô azul está nadando debaixo d'água. | Uma pessoa acabou de mergulhar em um corpo de água e as bolhas estão subindo. | Uma mulher mergulhando em um maiô azul. | Uma mulher mergulha na água.",Uma pessoa em um colete salva -vidas azul.
2618538137_44fffe10c4.jpg,Um homem de peito nu com uma expressão feroz no rosto agachou -se em um skate ao lado de um cachorro peludo. | Um cachorro marrom e branco está andando ao lado de um homem em um skate. | Um homem em um skate está agachado ao lado de um cachorro grande. | Um homem em um skate posa com um cachorro. | Um homem sem camisa monta um skate com um cachorro marrom.,Dois cães estão correndo em uma pista.
2763601657_09a52a063f.jpg,Um casal passa por um caminho perto de bancos e água. | Um homem e uma mulher estão passando por bancos com vista para a água. | Um homem e uma mulher sobem uma calçada para longe da água. | Um jovem casal caminhando na calçada para longe da praia. | O homem sem camisa e chinelos olha para as mulheres em shorts brancos.,Um homem e uma mulher sentam -se em um banco de parque.
106490881_5a2dd9b7bd.jpg,Um menino em seu short de natação azul na praia. | Um menino sorri para a câmera em uma praia. | Um garoto de nadar está andando com os braços estendidos na praia. | Crianças brincando na praia. | O garoto está brincando na costa de um oceano.,Um menino está pulando na água.
3072114570_e1c0127529.jpg,"Um garoto em uma bicicleta cavalga com seu irmãozinho no assento de uma criança, que está inclinando. | Um garoto anda pela rua com um garoto mais novo atrás dele na mesma bicicleta. | Dois meninos com mochilas andam de bicicleta através de uma poça na estrada. | Duas pessoas andando de bicicleta estão andando em direção a um sinal de parada. | Duas crianças pequenas andam de bicicleta por uma estrada de terra através de uma poça.",Duas pessoas estão andando de bicicleta em uma rua da cidade.
2853407781_c9fea8eef4.jpg,Um homem de jaqueta marrom e boné bege está bebendo de uma xícara de isopor. | Um homem de jaqueta e boné está agachado e bebendo de uma xícara. | Um homem de jaqueta de couro bebendo café. | Um homem está agachado ao lado de um prédio bebendo uma bebida. | Um homem vestindo um casaco está encostado a uma parede bebendo de um copo branco.,Um homem e uma mulher sentam -se em uma rua da cidade.
3250593457_9049a73b61.jpg,Uma criança em um vestido listrado e uma mulher em um vestido preto. | Uma garotinha em um vestido listrado tem um lenço rosa. | Uma mulher segurando uma criança pequena. | Uma mulher com uma criança em um vestido listrado | A mulher está segurando uma menina usando um vestido listrado.,Uma garotinha em um vestido rosa está segurando uma raquete de tênis.
3560891822_7d4c1e3580.jpg,Uma pessoa patina de skate por uma rampa à noite. | Um skate rolando por uma rampa. | Menino de jaqueta andando de skate em uma rampa de handicap | Alguém andando de skate em uma rampa para cadeira de rodas em frente a um alto prédio amarelo. | O garoto está deslizando pela rampa em um skate.,Um homem está fazendo um truque em um skate.
3724113279_99b6e5bf41.jpg,"Um piloto BMX, passeios de parede. | Um homem faz um truque com sua bicicleta na lateral de uma parede. | Um homem pula com sua bicicleta perto de uma parede de tijolos. | O homem está realizando um truque com uma bicicleta em uma parede de tijolos. | O homem monta sua bicicleta pela parede de tijolos.",Uma pessoa que faz um truque de skate em uma parede de tijolos.
1178705300_c224d9a4f1.jpg,Um cachorro marrom pulando em uma piscina depois de uma bola de bloe. | Um cachorro no ar acima da piscina. | Um cachorro pula em uma piscina no quintal. | Um cachorro de cor marrom está pulando em uma piscina externa. | Um cachorro de cor marrom salta na piscina.,Um cachorro pula para pegar uma bola de tênis na boca.
344841963_8b0fa9784c.jpg,"Uma mulher vestindo preto, uma mulher vestindo branco e um homem vestindo um terno cinza sentado em um banco verde em frente ao restaurante do Dupar. | Três pessoas estão sentadas em um banco de ônibus entre duas palmeiras tropicais. | Três pessoas em um banco em frente a um restaurante. | Três pessoas sentam -se em um banco sob palmeiras. | Três pessoas sentadas em um banco de ônibus.",Um homem está andando por uma rua da cidade.
3262075846_5695021d84.jpg,Um monte de homens jogam rugby em um campo lamacento. | Um grupo de homens está jogando rugby. | Um grupo de homens está jogando rugby. | Um grupo de jogadores adversários está no meio de um jogo de rugby. | Homens jogam rugby.,Dois jogadores de futebol jogam um jogo.
3565598162_56044bc2f7.jpg,"As meninas dançam para os músicos de rua | Duas garotas de saias inchadas estão dançando na frente de alguns músicos na rua. | Duas mulheres estão dançando enquanto os homens tocam música por trás delas. | Duas mulheres dançando em uma passarela com banda ao fundo e pedestres passando | Duas mulheres em saias fofas dançando para música tocada por homens, pedindo dinheiro, enquanto outras passam por elas.",Uma mulher vestindo um casaco vermelho e um chapéu vermelho caminha pela rua.
2869009633_ea3cafd437.jpg,Quatro meninas jogam vôlei. | Quatro mulheres estão brincando na praia quando um navio enorme passa em segundo plano. | Quatro mulheres de trajes de banho estão tocando na praia. | Mulheres um pouco acima do peso em biquínis estão tocando em uma praia. | Mulheres jogando vôlei na areia perto do oceano.,Duas mulheres em roupas de banho estão andando na praia.
2934359101_cdf57442dc.jpg,Um boxeador está sendo examinado em seu canto por um membro de sua equipe de apoio. | Um boxeador com capacete vermelho pulverizou água em sua boca pelo treinador no anel de boxe. | Um homem de capacete vermelho tem água esguichada na boca por outro homem em um anel de boxe. | Um treinador dando água a um boxeador no canto. | Homem pulverizando água na boca de Boxer.,Um homem vestindo uma camisa preta está segurando um taco de beisebol.
367673290_f8799f3a85.jpg,Uma senhora andando em botas vermelhas enquanto usava fones de ouvido. | Uma mulher vestida com desgaste de inverno anda ao ar livre. | Uma mulher em um casaco preto e branco e protetores de ouvido. | Mulher loira usando botas vermelhas com uma jaqueta branca e branca andando pela rua. | A mulher vestindo uma jaqueta preta e branca e botas vermelhas também está usando fones de ouvido.,Uma mulher vestindo uma camisa vermelha e jeans está andando por uma rua.
2389107995_ec756f3514.jpg,Um cachorro preto nadando através de um rio. | Um cachorro preto nada na água. | Cão preto nadando em água. | O cachorro preto fica encharcado enquanto toca na água. | O cachorro está nadando na água.,Um cachorro nada na água.
1468429623_f001988691.jpg,"Um cachorro preto está pulando, mordendo o braço acolchoado de um homem. | Um cachorro pula em um homem. | Um homem treinando um cachorro para atacar seu braço esquerdo acolchoado. | Um homem anda enquanto um cachorro preto está tentando morder algo no braço do homem. | O homem está usando equipamento de segurança enquanto está treinando o cachorro preto.",Dois cães estão correndo em um campo.
2925577165_b83d31a7f6.jpg,"Uma minivan passa por uma poça profunda de água na estrada. | Uma minivan espalhando um estacionamento inundado em uma noite chuvosa. | Uma estrada chuvosa à noite. | As luzes estão refletindo uma rua da cidade à noite durante uma tempestade de chuva. | Minivan derruba a rua urbana molhada à noite, espirrando água.",Um grande grupo de pessoas está na água.
3044745642_1d0784ff29.jpg,"No fundo de um conjunto de escadas, há dois homens e uma barraca. | Homens em uma barraca de cor cáqui do lado de fora em uma área degradada. | Pessoas em um abrigo de barraca perto do fundo da escada. | Duas pessoas estão em uma barraca perto de uma parede de tijolos. | Duas pessoas em uma barraca perto de uma parede de pedra.",Um grupo de pessoas está sentado em torno de uma parede de pedra.
3197791645_601908f26b.jpg,"Uma garota despeja um balde de água em outra garota. | Uma garota está jogando um balde de água em outra garota em uma piscina. | Na piscina cercada por plantas, uma garota sorridente com um balde espirra outra garota. | Uma garota joga água em outra em uma piscina. | As meninas estão brincando na piscina e se espalhando com água.",Uma garota está pulando em uma piscina.
2706023395_ac9eba0e42.jpg,"Alguns homens sentam -se do lado de fora de uma área com um portão aberto, comem os almoços. | Um grupo de pessoas senta no chão, volta para uma parede, do lado de fora de um complexo fechado. | Vários homens se sentam do lado de fora de um prédio. | Três homens estão sentados perto de um prédio laranja com acabamento azul. | Três homens sentados atrás de um prédio.",Uma mulher fica em um banco perto de um prédio.
290650302_ade636da35.jpg,"Uma mulher, em vermelho e branco, e usando óculos, fica em uma sala com outras pessoas. | Uma mulher de vermelho usa óculos e brincos longos. | Uma mulher sentada com a mão propôs sob o queixo | Uma mulher usando óculos senta e olha para a direita. | A mulher está descansando a cabeça na mão e sentada em uma área lotada.",Um homem e uma mulher estão olhando para a câmera.
2923891109_ea0cc932ed.jpg,Um cachorro pequeno carrega uma bola amarela através da grama. | Um cachorro branco e marrom corre em um campo com uma bola de tênis na boca. | Um cachorro branco segura uma bola de tênis na boca em um campo. | O cachorro branco está carregando uma bola na boca. | Cão branco com uma bola de tênis na boca correndo pela grama verde.,Um cachorro branco atravessa a grama.
1475046848_831245fc64.jpg,Uma mulher loira em shorts azuis caminha na praia carregando seus sapatos. | Uma mulher de short azul está carregando seus sapatos enquanto caminha na praia ao lado do oceano. | Mulher loira com shorts azuis caminha ao longo da praia carregando sapatos em uma mão. | Mulher carregando os sapatos em uma praia. | Mulher em shorts azuis andando descalço na praia,Uma garota de maiô rosa está correndo na praia.
241046599_28b0ca7b9f.jpg,"Um dachshund em miniatura tem um avental nas costas. | Um pequeno cachorro marrom está atravessando a grama usando um casaco roxo e verde. | Um cachorro pequeno vestindo uma capa roxa e verde | Cão marrom, com capa verde e roxa, corre na grama. | O cachorro está usando uma capa roxa.",Um cachorro marrom está correndo na grama.
3465473743_7da0c5d973.jpg,Duas crianças estão deslizando para baixo em um deslize aquático. | Duas crianças no fundo de uma lâmina de água roxa. | Duas crianças em uma balsa em um deslize aquático. | Duas crianças descem um deslizamento de água roxa em um INERTERBO. | Duas meninas andam de bote inflável em um escorregador de água roxa.,Uma mulher está sentada em um banco de parque.
2219805677_7b7cc188c7.jpg,Um cachorro se prepara para pegar uma bola amarela enquanto está de pé na areia. | Um cachorro tentando pegar uma bola de tênis. | Um cachorro assiste uma bola de tênis na praia. | Um cachorro de ouro está na praia e está olhando para a bola de tênis no ar. | Um cachorro de ouro tenta pegar uma bola,Um cachorro marrom está correndo na praia.
3444684583_6656e38088.jpg,"Um homem está pulando no ar em seu skate. | Um homem se inclina de lado em um piloto de caixa de sabão no meio de um salto. | Um homem em um pequeno veículo de 4 rodas está voando pelo ar. | Um homem executa um truque em seu carro mini-corrida, com uma perna voando no céu. | O garoto está no ar com uma máquina com rodas.",Um homem está fazendo um truque no ar.
